date,time,pid,log_level,component,event_type,block_id,source_ip,destination_ip,block_size,raw_message,datetime
2008-11-09,20:35:30,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_4394112519745907149,10.250.18.114,10.250.18.114,0.0,Receiving block blk_4394112519745907149 src: /10.250.18.114:43996 dest: /10.250.18.114:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,148,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2900490557492272760,10.251.30.134,10.251.30.134,0.0,Receiving block blk_-2900490557492272760 src: /10.251.30.134:58610 dest: /10.251.30.134:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,149,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.203.129,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.203.129,2008-11-09 20:35:30
2008-11-09,20:35:30,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3640100967125688321,10.250.18.114,10.250.18.114,0.0,Receiving block blk_3640100967125688321 src: /10.250.18.114:55701 dest: /10.250.18.114:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-40115644493265216,10.251.215.16,10.251.215.16,0.0,Receiving block blk_-40115644493265216 src: /10.251.215.16:33900 dest: /10.251.215.16:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_4394112519745907149,10.250.18.114,10.250.18.114,0.0,Receiving block blk_4394112519745907149 src: /10.250.18.114:33988 dest: /10.250.18.114:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,149,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8531310335568756456,10.251.203.149,10.251.203.149,0.0,Receiving block blk_-8531310335568756456 src: /10.251.203.149:53912 dest: /10.251.203.149:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,150,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.30.179,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.30.179,2008-11-09 20:35:30
2008-11-09,20:35:30,151,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.42.16,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.42.16,2008-11-09 20:35:30
2008-11-09,20:35:30,151,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3640100967125688321,10.250.18.114,10.250.18.114,0.0,Receiving block blk_3640100967125688321 src: /10.250.18.114:33992 dest: /10.250.18.114:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,152,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.126.83,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.126.83,2008-11-09 20:35:30
2008-11-09,20:35:30,153,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.31.85,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.31.85,2008-11-09 20:35:30
2008-11-09,20:35:30,154,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.125.237,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.125.237,2008-11-09 20:35:30
2008-11-09,20:35:30,155,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.125.174,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.125.174,2008-11-09 20:35:30
2008-11-09,20:35:30,156,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.75.143,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.75.143,2008-11-09 20:35:30
2008-11-09,20:35:30,156,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.75.228,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.75.228,2008-11-09 20:35:30
2008-11-09,20:35:30,156,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-50273257731426871,10.251.31.5,10.251.31.5,0.0,Receiving block blk_-50273257731426871 src: /10.251.31.5:53702 dest: /10.251.31.5:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,157,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-3409923645141256069,10.251.31.5,10.251.31.5,0.0,Receiving block blk_-3409923645141256069 src: /10.251.31.5:53706 dest: /10.251.31.5:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,158,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.214.67,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.214.67,2008-11-09 20:35:30
2008-11-09,20:35:30,159,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.195.70,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.195.70,2008-11-09 20:35:30
2008-11-09,20:35:30,159,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.215.50,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.215.50,2008-11-09 20:35:30
2008-11-09,20:35:30,160,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.111.130,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.111.130,2008-11-09 20:35:30
2008-11-09,20:35:30,160,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.251.43.21,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.251.43.21,2008-11-09 20:35:30
2008-11-09,20:35:30,160,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.107.19,10.251.107.19,0.0,10.251.107.19:50010 Served block blk_-1608999687919862906 to /10.251.107.19,2008-11-09 20:35:30
2008-11-09,20:35:30,160,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.215.16,10.251.66.102,0.0,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.66.102,2008-11-09 20:35:30
2008-11-09,20:35:30,160,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.67.4,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.67.4,2008-11-09 20:35:30
2008-11-09,20:35:30,161,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.214.175,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.214.175,2008-11-09 20:35:30
2008-11-09,20:35:30,161,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.14.224,10.250.14.224,0.0,10.250.14.224:50010 Served block blk_-1608999687919862906 to /10.250.14.224,2008-11-09 20:35:30
2008-11-09,20:35:30,161,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.215.16,10.251.42.207,0.0,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.42.207,2008-11-09 20:35:30
2008-11-09,20:35:30,162,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.250.10.6,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.250.10.6,2008-11-09 20:35:30
2008-11-09,20:35:30,162,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.74.79,10.251.194.147,0.0,10.251.74.79:50010 Served block blk_-1608999687919862906 to /10.251.194.147,2008-11-09 20:35:30
2008-11-09,20:35:30,162,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-40115644493265216,10.251.215.16,10.251.215.16,0.0,Receiving block blk_-40115644493265216 src: /10.251.215.16:50969 dest: /10.251.215.16:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,163,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.250.10.6,10.251.110.160,0.0,10.250.10.6:50010 Served block blk_-1608999687919862906 to /10.251.110.160,2008-11-09 20:35:30
2008-11-09,20:35:30,163,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.215.16,10.251.202.181,0.0,10.251.215.16:50010 Served block blk_-1608999687919862906 to /10.251.202.181,2008-11-09 20:35:30
2008-11-09,20:35:30,167,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.215.50,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.215.50,2008-11-09 20:35:30
2008-11-09,20:35:30,168,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.214.67,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.214.67,2008-11-09 20:35:30
2008-11-09,20:35:30,169,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.39.179,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.39.179,2008-11-09 20:35:30
2008-11-09,20:35:30,170,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.43.21,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.43.21,2008-11-09 20:35:30
2008-11-09,20:35:30,171,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.194.147,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.194.147,2008-11-09 20:35:30
2008-11-09,20:35:30,172,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.250.14.224,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.250.14.224,2008-11-09 20:35:30
2008-11-09,20:35:30,173,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.194.213,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.194.213,2008-11-09 20:35:30
2008-11-09,20:35:30,174,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.194.129,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.194.129,2008-11-09 20:35:30
2008-11-09,20:35:30,175,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.193.224,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.193.224,2008-11-09 20:35:30
2008-11-09,20:35:30,176,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.39.179,10.251.122.38,0.0,10.251.39.179:50010 Served block blk_-3544583377289625738 to /10.251.122.38,2008-11-09 20:35:30
2008-11-09,20:35:30,177,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.73.188,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.73.188,2008-11-09 20:35:30
2008-11-09,20:35:30,178,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.214.112,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.112,2008-11-09 20:35:30
2008-11-09,20:35:30,178,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.74.134,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.74.134,2008-11-09 20:35:30
2008-11-09,20:35:30,179,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.106.37,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.106.37,2008-11-09 20:35:30
2008-11-09,20:35:30,179,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.75.79,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.75.79,2008-11-09 20:35:30
2008-11-09,20:35:30,180,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.195.70,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.195.70,2008-11-09 20:35:30
2008-11-09,20:35:30,180,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.107.19,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.107.19,2008-11-09 20:35:30
2008-11-09,20:35:30,181,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.214.175,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.214.175,2008-11-09 20:35:30
2008-11-09,20:35:30,181,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.251.197.226,10.251.106.10,0.0,10.251.197.226:50010 Served block blk_-3544583377289625738 to /10.251.106.10,2008-11-09 20:35:30
2008-11-09,20:35:30,182,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.89.155,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.89.155,2008-11-09 20:35:30
2008-11-09,20:35:30,183,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.250.11.100,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.11.100,2008-11-09 20:35:30
2008-11-09,20:35:30,184,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.43.192,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.43.192,2008-11-09 20:35:30
2008-11-09,20:35:30,185,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.250.10.6,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.10.6,2008-11-09 20:35:30
2008-11-09,20:35:30,186,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.251.110.160,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.251.110.160,2008-11-09 20:35:30
2008-11-09,20:35:30,187,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-3544583377289625738,10.250.11.100,10.250.14.196,0.0,10.250.11.100:50010 Served block blk_-3544583377289625738 to /10.250.14.196,2008-11-09 20:35:30
2008-11-09,20:35:30,19,INFO,dfs.FSNamesystem,REPLICATE_BLOCK,blk_-1608999687919862906,10.251.31.5,10.251.90.64,0.0,BLOCK* ask 10.251.31.5:50010 to replicate blk_-1608999687919862906 to datanode(s) 10.251.90.64:50010,2008-11-09 20:35:30
2008-11-09,20:35:30,26,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_1717858812220360316,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000111_0/part-00111. blk_1717858812220360316,2008-11-09 20:35:30
2008-11-09,20:35:30,27,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_4394112519745907149,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000081_0/part-00081. blk_4394112519745907149,2008-11-09 20:35:30
2008-11-09,20:35:30,27,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-2519617320378473615,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000121_0/part-00121. blk_-2519617320378473615,2008-11-09 20:35:30
2008-11-09,20:35:30,28,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-8531310335568756456,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000007_0/part-00007. blk_-8531310335568756456,2008-11-09 20:35:30
2008-11-09,20:35:30,28,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-2900490557492272760,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000098_0/part-00098. blk_-2900490557492272760,2008-11-09 20:35:30
2008-11-09,20:35:30,31,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_3640100967125688321,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000010_0/part-00010. blk_3640100967125688321,2008-11-09 20:35:30
2008-11-09,20:35:30,34,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-50273257731426871,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000084_0/part-00084. blk_-50273257731426871,2008-11-09 20:35:30
2008-11-09,20:35:30,34,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_2765344736980045501,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000086_0/part-00086. blk_2765344736980045501,2008-11-09 20:35:30
2008-11-09,20:35:30,35,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-3409923645141256069,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000002_0/part-00002. blk_-3409923645141256069,2008-11-09 20:35:30
2008-11-09,20:35:30,35,INFO,dfs.FSNamesystem,ALLOCATE_BLOCK,blk_-40115644493265216,UNKNOWN,UNKNOWN,0.0,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000042_0/part-00042. blk_-40115644493265216,2008-11-09 20:35:30
2008-11-09,20:35:31,144,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3974948352784823938,10.251.125.193,10.251.125.193,0.0,Receiving block blk_3974948352784823938 src: /10.251.125.193:54957 dest: /10.251.125.193:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,144,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5647760196018207394,10.251.127.243,10.251.127.243,0.0,Receiving block blk_5647760196018207394 src: /10.251.127.243:46722 dest: /10.251.127.243:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-202775138379690649,10.251.42.9,10.251.42.9,0.0,Receiving block blk_-202775138379690649 src: /10.251.42.9:36585 dest: /10.251.42.9:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_2765344736980045501,10.251.75.79,10.251.75.79,0.0,Receiving block blk_2765344736980045501 src: /10.251.75.79:36695 dest: /10.251.75.79:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-3409923645141256069,10.251.31.5,10.251.31.5,0.0,Receiving block blk_-3409923645141256069 src: /10.251.31.5:46421 dest: /10.251.31.5:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8120118743897862909,10.251.111.209,10.251.111.209,0.0,Receiving block blk_-8120118743897862909 src: /10.251.111.209:38029 dest: /10.251.111.209:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8376667364205250596,10.250.17.225,10.250.17.225,0.0,Receiving block blk_8376667364205250596 src: /10.250.17.225:38889 dest: /10.250.17.225:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,145,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_8586544123689943463,10.251.125.193,10.251.125.193,0.0,Receiving block blk_8586544123689943463 src: /10.251.125.193:45585 dest: /10.251.125.193:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.30.101,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.30.101,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.240,10.251.43.210,0.0,10.251.71.240:50010 Served block blk_-1608999687919862906 to /10.251.43.210,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-1942808544656255720,10.251.30.85,10.251.30.85,0.0,Receiving block blk_-1942808544656255720 src: /10.251.30.85:54075 dest: /10.251.30.85:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3947106522258141922,10.251.30.85,10.251.30.85,0.0,Receiving block blk_3947106522258141922 src: /10.251.30.85:38845 dest: /10.251.30.85:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3974948352784823938,10.251.125.193,10.251.125.193,0.0,Receiving block blk_3974948352784823938 src: /10.251.125.193:39521 dest: /10.251.125.193:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-4513615671112005170,10.251.30.134,10.251.30.134,0.0,Receiving block blk_-4513615671112005170 src: /10.251.30.134:34463 dest: /10.251.30.134:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5703440264997337028,10.251.66.63,10.251.66.63,0.0,Receiving block blk_5703440264997337028 src: /10.251.66.63:36747 dest: /10.251.66.63:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-66330728533676520,10.251.65.203,10.251.65.203,0.0,Receiving block blk_-66330728533676520 src: /10.251.65.203:36943 dest: /10.251.65.203:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7063315473424667801,10.251.127.191,10.251.127.191,0.0,Receiving block blk_7063315473424667801 src: /10.251.127.191:50796 dest: /10.251.127.191:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,146,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8120118743897862909,10.251.127.243,10.251.127.243,0.0,Receiving block blk_-8120118743897862909 src: /10.251.127.243:54083 dest: /10.251.127.243:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.126.255,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.126.255,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.240,10.251.214.112,0.0,10.251.71.240:50010 Served block blk_-1608999687919862906 to /10.251.214.112,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_1998424538687454859,10.251.31.160,10.251.31.160,0.0,Receiving block blk_1998424538687454859 src: /10.251.31.160:46736 dest: /10.251.31.160:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-2519617320378473615,10.251.126.5,10.251.126.5,0.0,Receiving block blk_-2519617320378473615 src: /10.251.126.5:60585 dest: /10.251.126.5:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3175731177970777720,10.251.111.209,10.251.111.209,0.0,Receiving block blk_3175731177970777720 src: /10.251.111.209:40622 dest: /10.251.111.209:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_3640100967125688321,10.251.71.240,10.251.71.240,0.0,Receiving block blk_3640100967125688321 src: /10.251.71.240:34005 dest: /10.251.71.240:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5117857107611435103,10.251.66.192,10.251.66.192,0.0,Receiving block blk_5117857107611435103 src: /10.251.66.192:44224 dest: /10.251.66.192:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_5727159100405160712,10.251.66.63,10.251.66.63,0.0,Receiving block blk_5727159100405160712 src: /10.251.66.63:36748 dest: /10.251.66.63:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-6535155942125829332,10.251.127.191,10.251.127.191,0.0,Receiving block blk_-6535155942125829332 src: /10.251.127.191:34207 dest: /10.251.127.191:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-66330728533676520,10.251.65.203,10.251.65.203,0.0,Receiving block blk_-66330728533676520 src: /10.251.65.203:54609 dest: /10.251.65.203:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_7063315473424667801,10.251.126.227,10.251.126.227,0.0,Receiving block blk_7063315473424667801 src: /10.251.126.227:52015 dest: /10.251.126.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7742258871275669707,10.251.30.6,10.251.30.6,0.0,Receiving block blk_-7742258871275669707 src: /10.251.30.6:54292 dest: /10.251.30.6:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-7861579849076010389,10.251.126.227,10.251.126.227,0.0,Receiving block blk_-7861579849076010389 src: /10.251.126.227:44938 dest: /10.251.126.227:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,147,INFO,dfs.DataNode$DataXceiver,RECEIVE_BLOCK,blk_-8476126489496204177,10.251.126.5,10.251.126.5,0.0,Receiving block blk_-8476126489496204177 src: /10.251.126.5:60770 dest: /10.251.126.5:50010,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.193,10.251.42.84,0.0,10.251.71.193:50010 Served block blk_-1608999687919862906 to /10.251.42.84,2008-11-09 20:35:31
2008-11-09,20:35:31,148,INFO,dfs.DataNode$DataXceiver,SERVE_BLOCK,blk_-1608999687919862906,10.251.71.240,10.251.106.37,0.0,10.251.71.240:50010 Served block blk_-1608999687919862906 to /10.251.106.37,2008-11-09 20:35:31
